year,state_name,dist_name,rice_area_ha,rice_production_tons,rice_yield_tph,wheat_area_ha,wheat_production_tons,wheat_yield_tph,kharif_sorghum_production_tons,rabi_sorghum_production_tons,sorghum_production_tons,pearl_millet_production_tons,maize_area_ha,maize_production_tons,maize_yield_tph,finger_millet_production_tons,groundnut_production_tons,sunflower_production_tons,soyabean_production_tons,oilseeds_area_ha,oilseeds_production_tons,oilseeds_yield_tph,sugarcane_production_tons,cotton_production_tons
1968,Karnataka,Uttara Kannada,84200.0,141000.0,1.67458,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,500.0,1000.0,0.0,0.0,1320.0,900.0,0.6818200000000001,13000.0,0.0
1969,Karnataka,Uttara Kannada,85800.0,150600.0,1.75524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,800.0,0.0,0.0,1440.0,790.0,0.54861,12300.0,0.0
1970,Karnataka,Uttara Kannada,86400.0,116700.0,1.35069,0.0,0.0,0.0,600.0,0.0,600.0,0.0,700.0,2400.0,3.42857,700.0,2000.0,0.0,0.0,1730.0,2040.0,1.17919,10200.0,0.0
1971,Karnataka,Uttara Kannada,87600.0,135200.0,1.5433800000000002,0.0,0.0,0.0,200.0,0.0,200.0,0.0,800.0,2900.0,3.6091000000000006,800.0,2900.0,0.0,0.0,1910.0,2910.0,1.52356,12000.0,0.0
1972,Karnataka,Uttara Kannada,87100.0,116700.0,1.33984,0.0,0.0,0.0,200.0,0.0,200.0,0.0,900.0,2500.0,2.7777800000000004,600.0,2200.0,0.0,0.0,2260.0,2250.0,0.99558,11400.0,0.0
1973,Karnataka,Uttara Kannada,87600.0,138600.0,1.58219,0.0,0.0,0.0,500.0,0.0,500.0,0.0,800.0,3000.0,3.6091000000000006,700.0,2800.0,0.0,0.0,2270.0,2770.0,1.22026,13000.0,0.0
1974,Karnataka,Uttara Kannada,87300.0,116700.0,1.33677,0.0,0.0,0.0,800.0,0.0,800.0,0.0,800.0,2100.0,2.625,800.0,2900.0,0.0,0.0,2410.0,2870.0,1.1908699999999999,13800.0,0.0
1975,Karnataka,Uttara Kannada,87400.0,134700.0,1.54119,0.0,0.0,0.0,700.0,0.0,1100.0,0.0,900.0,2700.0,3.0,1300.0,2600.0,0.0,0.0,2770.0,2610.0,0.94224,13800.0,0.0
1976,Karnataka,Uttara Kannada,87300.0,104800.0,1.20046,0.0,0.0,0.0,700.0,0.0,700.0,0.0,600.0,1700.0,2.83333,500.0,2200.0,0.0,0.0,2630.0,2180.0,0.8289,12800.0,0.0
1977,Karnataka,Uttara Kannada,87300.0,145600.0,1.66781,0.0,0.0,0.0,1300.0,0.0,1300.0,0.0,300.0,800.0,2.66667,600.0,3400.0,0.0,0.0,2590.0,3410.0,1.3166,13000.0,0.0
1978,Karnataka,Uttara Kannada,88400.0,146700.0,1.6595,0.0,0.0,0.0,900.0,0.0,900.0,0.0,300.0,800.0,2.66667,700.0,2700.0,0.0,0.0,2710.0,2730.0,1.00738,14500.0,0.0
1979,Karnataka,Uttara Kannada,88000.0,141600.0,1.60909,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,200.0,700.0,3.5,600.0,3000.0,0.0,0.0,3750.0,3610.0,0.9626699999999999,12500.0,0.0
1980,Karnataka,Uttara Kannada,87800.0,214400.0,2.44191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,400.0,3.6091000000000006,600.0,1900.0,0.0,0.0,3760.0,3770.0,1.0026599999999999,16100.000000000002,0.0
1981,Karnataka,Uttara Kannada,88500.0,152100.0,1.7186400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,2.0,800.0,1400.0,0.0,0.0,2790.0,3160.0,1.13262,14700.0,0.0
1982,Karnataka,Uttara Kannada,88000.0,163300.0,1.85568,0.0,0.0,0.0,800.0,0.0,800.0,0.0,100.0,400.0,3.6091000000000006,800.0,2400.0,0.0,0.0,2870.0,2820.0,0.98258,15800.0,0.0
1983,Karnataka,Uttara Kannada,88400.0,157300.0,1.7794100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,3.0,1200.0,3400.0,0.0,0.0,3270.0,3550.0,1.08563,12200.0,0.0
1984,Karnataka,Uttara Kannada,89900.0,160900.0,1.78977,0.0,0.0,0.0,600.0,0.0,600.0,0.0,100.0,300.0,3.0,1100.0,4500.0,0.0,0.0,6320.0,8280.0,1.31013,13700.0,0.0
1985,Karnataka,Uttara Kannada,88300.0,151100.0,1.7112100000000001,0.0,0.0,0.0,400.0,0.0,400.0,0.0,100.0,200.0,2.0,300.0,5400.0,0.0,0.0,6090.0,6490.0,1.06568,12200.0,0.0
1986,Karnataka,Uttara Kannada,86000.0,112000.0,1.30233,0.0,0.0,0.0,1300.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,6730.0,6650.0,0.98811,11800.0,100.0
1987,Karnataka,Uttara Kannada,89000.0,112000.0,1.2584300000000002,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,8000.0,100.0,0.0,7040.0,8300.0,1.17898,18000.0,1000.0
1988,Karnataka,Uttara Kannada,83100.0,143500.0,1.72684,0.0,0.0,0.0,800.0,0.0,800.0,0.0,200.0,500.0,2.5,600.0,8000.0,100.0,0.0,7020.0,7930.0,1.1296300000000001,14700.0,2600.0
1989,Karnataka,Uttara Kannada,85200.0,131400.0,1.54225,0.0,0.0,0.0,700.0,0.0,700.0,0.0,200.0,500.0,2.5,300.0,2300.0,0.0,0.0,5870.0,6710.0,1.1431,13400.0,3500.0
1990,Karnataka,Uttara Kannada,84600.0,152810.0,1.80626,0.0,0.0,0.0,50.0,0.0,60.0,0.0,60.0,120.0,2.0,150.0,6170.0,10.0,0.0,5620.0,6200.0,1.1032,14510.0,2200.0
1991,Karnataka,Uttara Kannada,85520.0,146470.0,1.7127000000000001,10.0,0.0,0.0,180.0,0.0,200.0,0.0,120.0,270.0,2.25,180.0,8280.0,10.0,0.0,5470.0,8320.0,1.52102,15510.0,630.0
1992,Karnataka,Uttara Kannada,90790.0,162740.0,1.79249,10.0,0.0,0.0,320.0,0.0,320.0,0.0,260.0,750.0,2.88462,380.0,8950.0,20.0,10.0,6410.0,9010.0,1.4056199999999999,12990.0,1610.0
1993,Karnataka,Uttara Kannada,92900.0,169330.0,1.82271,0.0,0.0,0.0,560.0,0.0,580.0,0.0,50.0,100.0,2.0,400.0,7290.0,20.0,10.0,6010.0,7360.0,1.22463,15420.0,820.0
1994,Karnataka,Uttara Kannada,87720.0,169600.0,1.9334200000000001,0.0,0.0,0.0,120.0,0.0,130.0,0.0,100.0,130.0,1.3,170.0,6630.0,10.0,10.0,4840.0,6670.0,1.3780999999999999,13850.0,430.0
1995,Karnataka,Uttara Kannada,87670.0,160970.0,1.83609,0.0,0.0,0.0,170.0,0.0,180.0,0.0,20.0,30.0,1.5,140.0,6720.0,70.0,10.0,4540.0,6810.0,1.5,18790.0,1610.0
1996,Karnataka,Uttara Kannada,90650.0,154190.0,1.7009400000000001,0.0,0.0,0.0,290.0,0.0,310.0,0.0,40.0,80.0,2.0,150.0,6730.0,30.0,0.0,4760.0,6790.0,1.4264700000000001,9790.0,3230.0
1997,Karnataka,Uttara Kannada,90310.0,137890.0,1.5268499999999998,0.0,0.0,0.0,150.0,0.0,350.0,0.0,90.0,180.0,2.0,110.0,4990.0,10.0,10.0,4350.0,5030.0,1.15632,9940.0,1360.0
1998,Karnataka,Uttara Kannada,89870.0,157040.0,1.7474100000000001,0.0,0.0,0.0,220.0,0.0,250.0,0.0,50.0,90.0,1.8,120.0,7120.0,20.0,0.0,4200.0,7170.0,1.576225,19730.0,2520.0
1999,Karnataka,Uttara Kannada,88730.0,148600.0,1.6747400000000001,0.0,0.0,0.0,120.0,0.0,160.0,0.0,90.0,180.0,2.0,50.0,5360.0,30.0,0.0,0.0,0.0,0.0,16430.0,1250.0
2000,Karnataka,Uttara Kannada,90500.0,158000.0,1.74586,0.0,0.0,0.0,150.0,0.0,180.0,0.0,200.0,1000.0,3.6091000000000006,0.0,5000.0,0.0,0.0,3700.0,5000.0,1.3513499999999998,12700.0,2040.0
2001,Karnataka,Uttara Kannada,85010.0,94520.0,1.11187,0.0,0.0,0.0,90.0,0.0,100.0,0.0,60.0,110.0,1.83333,70.0,4800.0,20.0,0.0,3300.0,5190.0,1.57273,10970.0,1710.0
2002,Karnataka,Uttara Kannada,86140.0,103590.0,1.20258,0.0,0.0,0.0,40.0,0.0,50.0,0.0,120.0,180.0,1.5,30.0,5470.0,10.0,0.0,3530.0,5490.0,1.55524,6480.0,1410.0
2003,Karnataka,Uttara Kannada,83570.0,137730.0,1.64808,0.0,0.0,0.0,50.0,0.0,60.0,0.0,710.0,1050.0,1.47887,50.0,4940.0,20.0,25.0,3680.0,4960.0,1.3478299999999999,5850.0,2470.0
2004,Karnataka,Uttara Kannada,82200.0,150980.0,1.83674,0.0,0.0,0.0,400.0,0.0,400.0,0.0,1130.0,2890.0,2.55752,50.0,5430.0,30.0,0.0,3620.0,5460.0,1.50829,6790.0,1730.0
2005,Karnataka,Uttara Kannada,82310.0,166650.0,2.02466,0.0,0.0,0.0,330.0,0.0,330.0,0.0,1930.0,4500.0,2.33161,40.0,4840.0,90.0,25.0,3840.0,5110.0,1.33073,9090.0,1010.0
2006,Karnataka,Uttara Kannada,81180.0,163020.0,2.00813,0.0,0.0,0.0,140.0,0.0,140.0,0.0,2040.0,1730.0,0.84804,20.0,4450.0,100.0,25.0,3550.0,4700.0,1.3239400000000001,10900.0,730.0
2007,Karnataka,Uttara Kannada,80980.0,163290.0,2.01642,0.0,0.0,0.0,130.0,0.0,140.0,0.0,2930.0,8720.0,2.9761100000000003,40.0,4930.0,125.0,10.0,3390.0,5180.0,1.52802,12550.0,940.0
2008,Karnataka,Uttara Kannada,80490.0,122440.0,1.52118,0.0,0.0,0.0,90.0,0.0,90.0,0.0,3330.0,14240.0,3.6091000000000006,20.0,4140.0,125.0,20.0,3220.0,4340.0,1.3478299999999999,10740.0,1090.0
2009,Karnataka,Uttara Kannada,80270.0,155250.0,1.9341,0.0,0.0,0.0,40.0,0.0,40.0,0.0,4450.0,16360.0,3.6091000000000006,10.0,4810.0,125.0,10.0,3190.0,4960.0,1.55486,10500.0,900.0
2010,Karnataka,Uttara Kannada,79020.0,150720.0,1.9073699999999998,0.0,0.0,0.0,30.0,0.0,30.0,0.0,4490.0,18740.0,3.6091000000000006,20.0,4660.0,125.0,0.0,3160.0,4690.0,1.48418,13940.0,1400.0
2011,Karnataka,Uttara Kannada,75750.0,155400.0,2.05149,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3790.0,11460.0,3.02375,20.0,3320.0,80.0,0.0,2750.0,3700.0,1.34545,30240.0,460.0
2012,Karnataka,Uttara Kannada,74280.0,150070.0,2.02033,0.0,0.0,0.0,10.0,0.0,10.0,0.0,4510.0,24780.0,3.6091000000000006,20.0,3740.0,80.0,0.0,2550.0,3890.0,1.52549,32759.999999999996,1070.0
2013,Karnataka,Uttara Kannada,69970.0,170320.0,2.43419,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5910.0,16830.0,2.84772,20.0,4140.0,60.0,0.0,2530.0,3780.0,1.49407,41980.0,500.0
2014,Karnataka,Uttara Kannada,68510.0,152700.0,2.2288699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6290.0,24000.0,3.6091000000000006,20.0,3920.0,30.0,0.0,2160.0,3870.0,1.576225,48350.0,470.0
2015,Karnataka,Uttara Kannada,67340.0,111640.0,1.65786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.0,23580.0,3.6091000000000006,10.0,2980.0,0.0,0.0,1980.0,0.0,0.0,47850.0,420.0
2016,Karnataka,Uttara Kannada,66670.0,130860.00000000001,1.9628599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,30680.0,3.6091000000000006,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,37250.0,610.0
2017,Karnataka,Uttara Kannada,62870.0,124240.0,1.9761199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9870.0,53790.0,3.6091000000000006,0.0,3550.0,0.0,10.0,0.0,0.0,0.0,0.0,780.0
1966,Karnataka,Kodagu / Coorg,43000.0,69000.0,1.6046500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,100.0,60.0,0.6,0.0,0.0
1967,Karnataka,Kodagu / Coorg,44000.0,64000.0,1.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,40.0,20.0,0.5,0.0,0.0
1968,Karnataka,Kodagu / Coorg,44400.0,84000.0,1.89189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1500.0,0.0,0.0,0.0,130.0,90.0,0.69231,0.0,0.0
1969,Karnataka,Kodagu / Coorg,46100.0,79600.0,1.72668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1900.0,3.6091000000000006,1500.0,500.0,0.0,0.0,530.0,560.0,1.0566,0.0,0.0
1970,Karnataka,Kodagu / Coorg,45700.0,74700.0,1.6345699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1000.0,3.33333,1500.0,100.0,0.0,0.0,250.0,190.0,0.76,0.0,0.0
1971,Karnataka,Kodagu / Coorg,46600.0,90400.0,1.93991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1000.0,3.33333,1500.0,300.0,0.0,0.0,370.0,410.0,1.10811,0.0,0.0
1972,Karnataka,Kodagu / Coorg,48200.0,85000.0,1.76349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,600.0,1.2,1500.0,100.0,0.0,0.0,380.0,240.0,0.63158,0.0,100.0
1973,Karnataka,Kodagu / Coorg,48600.0,85100.0,1.7510299999999999,0.0,0.0,0.0,200.0,0.0,200.0,0.0,200.0,800.0,3.6091000000000006,1500.0,200.0,0.0,0.0,390.0,220.0,0.5641,0.0,100.0
1974,Karnataka,Kodagu / Coorg,47700.0,72100.0,1.51153,0.0,0.0,0.0,300.0,0.0,300.0,0.0,600.0,1300.0,2.16667,1500.0,600.0,0.0,0.0,650.0,680.0,1.0461500000000001,0.0,100.0
1975,Karnataka,Kodagu / Coorg,49800.0,85700.0,1.7208800000000002,0.0,0.0,0.0,600.0,0.0,1600.0,0.0,700.0,1900.0,2.71429,1500.0,100.0,0.0,0.0,230.0,180.0,0.78261,0.0,100.0
1976,Karnataka,Kodagu / Coorg,46300.0,88400.0,1.90929,0.0,0.0,0.0,300.0,0.0,300.0,0.0,600.0,1200.0,2.0,1500.0,300.0,0.0,0.0,360.0,330.0,0.91667,0.0,100.0
1977,Karnataka,Kodagu / Coorg,46500.0,107500.0,2.31183,0.0,0.0,0.0,700.0,0.0,700.0,0.0,600.0,1200.0,2.0,1500.0,400.0,0.0,0.0,380.0,420.0,1.10526,0.0,300.0
1978,Karnataka,Kodagu / Coorg,49000.0,97700.0,1.99388,0.0,0.0,0.0,700.0,0.0,700.0,0.0,300.0,900.0,3.0,1500.0,400.0,0.0,0.0,580.0,600.0,1.03448,0.0,200.0
1979,Karnataka,Kodagu / Coorg,48000.0,118600.0,2.47083,0.0,0.0,0.0,700.0,0.0,700.0,0.0,300.0,900.0,3.0,1500.0,400.0,0.0,0.0,100.0,90.0,0.9,0.0,0.0
1980,Karnataka,Kodagu / Coorg,41500.0,128600.0,3.0988,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,1500.0,300.0,0.0,0.0,70.0,50.0,0.71429,0.0,0.0
1981,Karnataka,Kodagu / Coorg,44800.0,98200.0,2.19196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,Karnataka,Kodagu / Coorg,45100.0,98700.0,2.1884699999999997,0.0,0.0,0.0,200.0,0.0,200.0,0.0,500.0,1000.0,2.0,1500.0,400.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0
1983,Karnataka,Kodagu / Coorg,45600.0,95000.0,2.08333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,500.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0
1984,Karnataka,Kodagu / Coorg,44500.0,100600.0,2.26067,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,80.0,1.576225,0.0,0.0
1985,Karnataka,Kodagu / Coorg,42500.0,96600.0,2.27294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,1700.0,2.42857,1500.0,0.0,0.0,0.0,1120.0,1500.0,1.3392899999999999,0.0,0.0
1986,Karnataka,Kodagu / Coorg,44300.0,96700.0,2.18284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1240.0,1680.0,1.3548399999999998,0.0,0.0
1987,Karnataka,Kodagu / Coorg,35600.0,61400.0,1.72472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,1540.0,1720.0,1.11688,0.0,0.0
1988,Karnataka,Kodagu / Coorg,44100.0,73500.0,1.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2700.0,2.7,1500.0,700.0,0.0,0.0,560.0,620.0,1.10714,0.0,0.0
1989,Karnataka,Kodagu / Coorg,45600.0,97000.0,2.12719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3600.0,3.6,1500.0,100.0,0.0,0.0,180.0,150.0,0.83333,0.0,0.0
1990,Karnataka,Kodagu / Coorg,45270.0,98340.0,2.1723000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,2850.0,2.29839,1250.0,120.0,0.0,0.0,90.0,120.0,1.33333,180.0,0.0
1991,Karnataka,Kodagu / Coorg,44720.0,106720.0,2.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,5150.0,3.28025,1340.0,80.0,0.0,0.0,60.0,80.0,1.33333,470.0,0.0
1992,Karnataka,Kodagu / Coorg,45090.0,105950.0,2.3497399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,5900.0,2.95,1500.0,130.0,0.0,0.0,100.0,130.0,1.3,380.0,0.0
1993,Karnataka,Kodagu / Coorg,44860.0,94540.0,2.1074499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,4600.0,3.10811,1220.0,60.0,0.0,0.0,40.0,60.0,1.5,390.0,0.0
1994,Karnataka,Kodagu / Coorg,44250.0,111080.0,2.5102800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,3960.0,2.69388,960.0,20.0,0.0,0.0,10.0,20.0,1.576225,420.0,0.0
1995,Karnataka,Kodagu / Coorg,40780.0,96960.0,2.37764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,4380.0,3.6091000000000006,900.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0
1996,Karnataka,Kodagu / Coorg,39220.0,87640.0,2.23457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,4920.0,3.21569,320.0,20.0,0.0,0.0,10.0,20.0,1.576225,20.0,0.0
1997,Karnataka,Kodagu / Coorg,40330.0,90040.0,2.23258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,3380.0,2.18065,510.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
1998,Karnataka,Kodagu / Coorg,40670.0,85140.0,2.09344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,5800.0,3.6091000000000006,460.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
1999,Karnataka,Kodagu / Coorg,36440.0,83990.0,2.3048800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,3480.0,2.30464,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,Karnataka,Kodagu / Coorg,37000.0,85000.0,2.2973000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,5000.0,3.125,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,Karnataka,Kodagu / Coorg,36260.0,90530.0,2.49669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,10100.0,3.6091000000000006,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,Karnataka,Kodagu / Coorg,35350.0,69970.0,1.97935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470.0,9870.0,3.6091000000000006,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,Karnataka,Kodagu / Coorg,36110.0,72180.0,1.99889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.0,10640.0,3.6091000000000006,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Karnataka,Kodagu / Coorg,37230.0,89290.0,2.39833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,11710.0,3.6091000000000006,690.0,40.0,0.0,0.0,40.0,40.0,1.0,0.0,0.0
2005,Karnataka,Kodagu / Coorg,35310.0,81220.0,2.3002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.0,11690.0,3.6091000000000006,1310.0,10.0,0.0,0.0,150.0,140.0,0.93333,0.0,0.0
2006,Karnataka,Kodagu / Coorg,34620.0,85320.0,2.46447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.0,11910.0,3.6091000000000006,890.0,0.0,0.0,0.0,150.0,110.0,0.73333,0.0,0.0
2007,Karnataka,Kodagu / Coorg,37200.0,95480.0,2.5666700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.0,12870.0,3.6091000000000006,580.0,10.0,0.0,0.0,130.0,90.0,0.69231,0.0,0.0
2008,Karnataka,Kodagu / Coorg,35360.0,84780.0,2.39762,11950.0,24860.0,2.08033,0.0,0.0,0.0,0.0,3810.0,16840.0,3.6091000000000006,510.0,30.0,0.0,0.0,120.0,100.0,0.83333,0.0,0.0
2009,Karnataka,Kodagu / Coorg,34840.0,85140.0,2.4437399999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.0,16740.0,3.6091000000000006,330.0,30.0,0.0,0.0,30.0,30.0,1.0,0.0,0.0
2010,Karnataka,Kodagu / Coorg,35440.0,93450.0,2.63685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3270.0,15690.0,3.6091000000000006,640.0,20.0,0.0,0.0,20.0,20.0,1.0,0.0,0.0
2011,Karnataka,Kodagu / Coorg,34220.0,93230.0,2.72443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,14050.0,3.6091000000000006,360.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0
2012,Karnataka,Kodagu / Coorg,31370.0,77780.0,2.47944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0,17510.0,3.6091000000000006,10.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0
2013,Karnataka,Kodagu / Coorg,32030.0,92210.0,2.87886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,8109.999999999999,3.6091000000000006,0.0,10.0,0.0,0.0,580.0,20.0,0.03448,0.0,0.0
2014,Karnataka,Kodagu / Coorg,30960.0,86900.0,2.80685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,17920.0,3.6091000000000006,0.0,50.0,0.0,0.0,710.0,50.0,0.07042,0.0,0.0
2015,Karnataka,Kodagu / Coorg,28340.0,76490.0,2.6990100000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450.0,15470.0,3.6091000000000006,0.0,40.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0
2016,Karnataka,Kodagu / Coorg,27930.0,67900.0,2.43141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.0,21390.0,3.6091000000000006,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Karnataka,Kodagu / Coorg,27170.0,64260.00000000001,2.36495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560.0,26740.0,3.6091000000000006,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,Tamil Nadu,Chengalpattu MGR / Kanchipuram,342000.0,400000.0,1.16959,0.0,0.0,0.0,500.0,0.0,800.0,3000.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,75640.0,57600.0,0.7615,8600.0,0.0
1967,Tamil Nadu,Chengalpattu MGR / Kanchipuram,342000.0,429000.0,1.2543900000000001,0.0,0.0,0.0,500.0,0.0,800.0,3000.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,81090.0,65500.0,0.80774,10700.0,0.0
1968,Tamil Nadu,Chengalpattu MGR / Kanchipuram,250600.0,232000.0,0.9257799999999999,0.0,0.0,0.0,1500.0,0.0,1500.0,3000.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,58440.0,50400.0,0.86242,19200.0,0.0
1969,Tamil Nadu,Chengalpattu MGR / Kanchipuram,311100.0,505300.0,1.62424,0.0,0.0,0.0,1700.0,0.0,1800.0,6000.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,62490.0,56500.0,0.9041399999999999,18000.0,0.0
1970,Tamil Nadu,Chengalpattu MGR / Kanchipuram,329000.0,579100.0,1.76018,0.0,0.0,0.0,1200.0,0.0,1200.0,5300.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,74720.0,77000.0,1.03051,18000.0,0.0
1971,Tamil Nadu,Chengalpattu MGR / Kanchipuram,327100.0,491500.0,1.5026,0.0,0.0,0.0,700.0,0.0,700.0,5300.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,81010.0,76600.0,0.94556,15800.0,0.0
1972,Tamil Nadu,Chengalpattu MGR / Kanchipuram,326400.0,564900.0,1.7307000000000001,0.0,0.0,0.0,1300.0,0.0,1400.0,6300.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,73300.0,81800.0,1.11596,18300.0,0.0
1973,Tamil Nadu,Chengalpattu MGR / Kanchipuram,304700.0,664300.0,2.18018,0.0,0.0,0.0,900.0,0.0,900.0,9300.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,93720.0,111300.0,1.1875799999999999,33200.0,100.0
1974,Tamil Nadu,Chengalpattu MGR / Kanchipuram,253800.0,414300.0,1.63239,0.0,0.0,0.0,300.0,0.0,300.0,5700.0,200.0,200.0,1.0,1500.0,35000.0,0.0,0.0,73550.0,77400.0,1.05235,31200.0,0.0
1975,Tamil Nadu,Chengalpattu MGR / Kanchipuram,342500.0,750000.0,2.1897800000000003,0.0,0.0,0.0,900.0,0.0,900.0,8600.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,64200.0,97000.0,1.5109000000000001,24600.0,0.0
1976,Tamil Nadu,Chengalpattu MGR / Kanchipuram,357900.0,753400.0,2.10506,0.0,0.0,0.0,1100.0,0.0,1200.0,7600.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,62390.0,68600.0,1.09954,39800.0,100.0
1977,Tamil Nadu,Chengalpattu MGR / Kanchipuram,369100.0,745300.0,2.01924,0.0,0.0,0.0,900.0,0.0,1000.0,7200.0,0.0,0.0,0.0,1500.0,35000.0,0.0,0.0,71560.0,90100.0,1.25908,48000.0,100.0
